12:17:49 ; 0.006 ; 129200
12:17:50 ; 0.006 ; 129300
12:17:50 ; 0.006 ; 129400
12:17:50 ; 0.006 ; 129500
12:17:50 ; 0.006 ; 129600
12:17:50 ; 0.007 ; 129700
12:17:50 ; 0.006 ; 129800
12:17:51 ; 0.006 ; 129900
12:17:51 ; 0.007 ; 130000
12:17:51 ; 0.006 ; 130100
12:17:51 ; 0.006 ; 130200
12:17:51 ; 0.006 ; 130300
12:17:52 ; 0.006 ; 130400
12:17:52 ; 0.006 ; 130500
12:17:52 ; 0.007 ; 130600
12:17:52 ; 0.006 ; 130700
12:17:52 ; 0.006 ; 130800
12:17:52 ; 0.007 ; 130900
12:17:53 ; 0.006 ; 131000
12:17:53 ; 0.007 ; 131100
12:17:53 ; 0.006 ; 131200
12:17:53 ; 0.006 ; 131300
12:17:53 ; 0.006 ; 131400
12:17:54 ; 0.006 ; 131500
12:17:54 ; 0.007 ; 131600
12:17:54 ; 0.006 ; 131700
12:17:54 ; 0.007 ; 131800
12:17:54 ; 0.006 ; 131900
12:17:55 ; 0.006 ; 132000
12:17:55 ; 0.006 ; 132100
12:17:55 ; 0.006 ; 132200
12:17:55 ; 0.006 ; 132300
